zoneid,81sas020050,81sas020051,81sas020052,81sas020053,81sas020054,81sas020055,81sas020056,81sas020057,81sas020058,81sas020059,81sas020060,81sas020061,81sas020062,81sas020063,81sas020064,81sas020065,81sas020066,81sas020067,81sas020068,81sas020069,81sas020070,81sas020071,81sas020072,81sas020073,81sas020074,81sas020075,81sas020076,81sas020077,81sas020078,81sas020079,81sas020080,81sas020081,81sas020082,81sas020083,81sas020084,81sas020085,81sas020086,81sas020087,81sas020088,81sas020089,81sas020090,81sas020091,81sas020092,81sas020093,81sas020094,81sas020095,81sas020096,81sas020097,81sas020098,81sas020099,81sas020100,81sas020101,81sas020102,81sas020103,81sas020104,81sas020105,81sas020106,81sas020107,81sas020108,81sas020109,81sas020110,81sas020111,81sas020112,81sas020113,81sas020114,81sas020115,81sas020116,81sas020117,81sas020118,81sas020119,81sas020120,81sas020121,81sas020122,81sas020123,81sas020124,81sas020125,81sas020126,81sas020127,81sas020128,81sas020129,81sas020130,81sas020131,81sas020132,81sas020133,81sas020134,81sas020135,81sas020136,81sas020137,81sas020138,81sas020139,81sas020140,81sas020141,81sas020142,81sas020143,81sas020144,81sas020145,81sas020146,81sas020147,81sas020148,81sas020149,81sas020150,81sas020151,81sas020152,81sas020153,81sas020154,81sas020155,81sas020156,81sas020157,81sas020158,81sas020159,81sas020160,81sas020161,81sas020162,81sas020163,81sas020164,81sas020165,81sas020166,81sas020167,81sas020168,81sas020169,81sas020170,81sas020171,81sas020172,81sas020173,81sas020174,81sas020175,81sas020176,81sas020177,81sas020178,81sas020179,81sas020180,81sas020181,81sas020182,81sas020183,81sas020184,81sas020185,81sas020186,81sas020187,81sas020188,81sas020189,81sas020190,81sas020191,81sas020192,81sas020193,81sas020194,81sas020195,81sas020196,81sas020197,81sas020198,81sas020199,81sas020200,81sas020201,81sas020202,81sas020203,81sas020204,81sas020205,81sas020206,81sas020207,81sas020208,81sas020209
55TT      ,183484,88880,43174,45706,94604,48669,45935,11001,5616,5616,0,5385,5385,0,11853,6067,6067,0,5786,5786,0,14098,7272,7272,0,6826,6826,0,3002,1519,1519,0,1483,1483,0,12119,6214,6122,92,5905,5564,341,13267,6713,5021,1692,6554,3616,2938,11488,5808,2115,3693,5680,1442,4238,13068,6462,1331,5131,6606,1050,5556,11093,5540,888,4652,5553,729,4824,10571,5238,837,4401,5333,766,4567,10799,5402,765,4637,5397,777,4620,11141,5553,893,4660,5588,995,4593,11520,5713,967,4746,5807,1364,4443,10417,4843,854,3989,5574,1784,3790,9636,4333,843,3490,5303,2411,2892,8046,3334,806,2528,4712,2859,1853,5622,2007,648,1359,3615,2697,918,3026,873,382,491,2153,1867,286,1717,373,228,145,1344,1268,76,10333,0,0,0,0,0,0,0,0,6,7,8,30,136,682,3479,2957,1856,824,348
5601      ,17896,8704,4182,4522,9192,4660,4532,1004,529,529,0,475,475,0,1193,643,643,0,550,550,0,1457,753,753,0,704,704,0,263,122,122,0,141,141,0,1090,572,563,9,518,490,28,1142,614,464,150,528,239,289,986,504,160,344,482,81,401,1194,594,98,496,600,71,529,1100,548,65,483,552,52,500,965,475,69,406,490,58,432,963,481,58,423,482,69,413,1033,498,91,407,535,117,418,1103,532,78,454,571,146,425,1021,468,84,384,553,201,352,1133,494,105,389,639,282,357,970,425,113,312,545,312,233,693,277,97,180,416,310,106,388,117,55,62,271,232,39,198,58,35,23,140,130,10,1141,0,0,0,0,0,0,0,0,0,0,0,3,10,43,339,350,238,102,56
5602      ,30957,14813,7195,7618,16144,8510,7634,1682,847,847,0,835,835,0,2010,1030,1030,0,980,980,0,2376,1225,1225,0,1151,1151,0,508,254,254,0,254,254,0,1941,1045,1022,23,896,833,63,2032,1043,767,276,989,514,475,1994,1008,333,675,986,214,772,2218,1132,212,920,1086,151,935,1822,902,149,753,920,122,798,1660,811,130,681,849,103,746,1608,749,90,659,859,138,721,1738,835,136,699,903,176,727,1968,948,160,788,1020,285,735,1743,808,150,658,935,348,587,1842,810,169,641,1032,525,507,1572,659,194,465,913,574,339,1131,413,159,254,718,571,147,659,196,104,92,463,408,55,453,98,64,34,355,328,27,1871,0,0,0,0,0,0,0,0,1,0,1,7,16,90,603,538,358,170,87
5603      ,34586,16527,7898,8629,18059,9333,8726,1872,963,963,0,909,909,0,2212,1150,1150,0,1062,1062,0,2808,1427,1427,0,1381,1381,0,559,269,269,0,290,290,0,2178,1147,1132,15,1031,977,54,2406,1217,851,366,1189,577,612,1983,1016,338,678,967,208,759,2335,1138,209,929,1197,144,1053,2013,1046,150,896,967,95,872,2002,961,125,836,1041,116,925,2002,951,125,826,1051,152,899,1958,969,124,845,989,187,802,2115,1010,154,856,1105,292,813,1884,903,164,739,981,347,634,2023,877,190,687,1146,542,604,1738,712,183,529,1026,627,399,1332,478,171,307,854,632,222,731,187,96,91,544,478,66,435,106,77,29,329,317,12,2086,0,0,0,0,0,0,0,0,0,1,3,6,13,120,636,613,437,161,96
5604      ,13779,6491,3104,3387,7288,3861,3427,757,392,392,0,365,365,0,883,438,438,0,445,445,0,1044,526,526,0,518,518,0,208,101,101,0,107,107,0,895,443,437,6,452,425,27,852,446,346,100,406,236,170,801,405,163,242,396,84,312,979,496,106,390,483,59,424,785,391,50,341,394,41,353,832,382,47,335,450,67,383,746,368,39,329,378,53,325,772,381,48,333,391,84,307,778,366,56,310,412,112,300,722,322,50,272,400,144,256,813,348,67,281,465,221,244,787,324,84,240,463,267,196,585,215,71,144,370,280,90,318,92,48,44,226,195,31,222,55,35,20,167,158,9,880,0,0,0,0,0,0,0,0,0,0,0,1,6,25,245,275,192,85,51
5705      ,47356,23131,11159,11972,24225,12172,12053,3102,1567,1567,0,1535,1535,0,3667,1884,1884,0,1783,1783,0,4389,2257,2257,0,2132,2132,0,849,434,434,0,415,415,0,3451,1835,1783,52,1616,1451,165,3398,1767,1104,663,1631,724,907,3189,1575,404,1171,1614,246,1368,3844,1928,259,1669,1916,185,1731,3130,1563,168,1395,1567,160,1407,2747,1321,120,1201,1426,173,1253,2500,1258,130,1128,1242,168,1074,2656,1285,157,1128,1371,216,1155,2646,1240,165,1075,1406,337,1069,2199,1063,135,928,1136,391,745,2060,908,175,733,1152,541,611,1636,665,166,499,971,619,352,1044,350,124,226,694,543,151,534,153,78,75,381,330,51,315,78,49,29,237,223,14,2153,0,0,0,0,0,0,0,0,0,2,1,2,27,174,791,610,323,148,75
5706      ,143830,70259,34348,35911,73571,37488,36083,8867,4546,4546,0,4321,4321,0,10185,5104,5104,0,5081,5081,0,12052,6133,6133,0,5919,5919,0,2557,1287,1287,0,1270,1270,0,10079,5243,5140,103,4836,4515,321,11118,5606,3663,1943,5512,2618,2894,9960,4972,1340,3632,4988,872,4116,10864,5480,914,4566,5384,649,4735,8920,4507,671,3836,4413,509,3904,8470,4143,509,3634,4327,515,3812,8317,4087,551,3536,4230,638,3592,8337,4103,625,3478,4234,814,3420,8418,4127,750,3377,4291,1107,3184,7021,3259,624,2635,3762,1338,2424,6603,3032,745,2287,3571,1771,1800,5472,2389,727,1662,3083,1934,1149,3686,1402,552,850,2284,1760,524,1938,599,316,283,1339,1169,170,966,240,151,89,726,688,38,6982,0,0,0,0,0,0,0,0,13,10,12,22,76,354,2414,2054,1264,546,217
5707      ,76929,37117,18521,18596,39812,21062,18750,4661,2372,2372,0,2289,2289,0,5393,2735,2735,0,2658,2658,0,6834,3502,3502,0,3332,3332,0,1402,698,698,0,704,704,0,5542,2796,2747,49,2746,2607,139,5755,2978,2220,758,2777,1602,1175,4620,2252,792,1460,2368,554,1814,5489,2740,492,2248,2749,367,2382,4981,2406,287,2119,2575,283,2292,4731,2314,271,2043,2417,287,2130,4545,2258,251,2007,2287,352,1935,4370,2086,245,1841,2284,448,1836,4281,2018,278,1740,2263,617,1646,3766,1716,293,1423,2050,768,1282,3526,1542,313,1229,1984,966,1018,3061,1336,372,964,1725,1065,660,2158,845,345,500,1313,991,322,1111,344,177,167,767,673,94,703,179,131,48,524,499,25,3849,0,0,0,0,0,0,0,0,1,3,4,10,34,206,1178,1147,768,324,174
5808      ,34998,17071,8334,8737,17927,9171,8756,1995,1022,1022,0,973,973,0,2343,1223,1223,0,1120,1120,0,2946,1506,1506,0,1440,1440,0,605,319,319,0,286,286,0,2344,1170,1157,13,1174,1099,75,2432,1241,867,374,1191,583,608,2131,1082,369,713,1049,206,843,2343,1191,237,954,1152,140,1012,2112,1017,162,855,1095,131,964,1983,1022,148,874,961,117,844,2026,1021,134,887,1005,135,870,2168,1048,160,888,1120,217,903,2163,1058,176,882,1105,304,801,1916,914,158,756,1002,331,671,1926,899,208,691,1027,480,547,1535,630,197,433,905,539,366,1090,421,135,286,669,504,165,591,209,104,105,382,317,65,349,78,52,26,271,249,22,2014,0,0,0,0,0,0,0,0,2,0,2,1,20,101,706,543,382,192,65
5809      ,54916,26562,13022,13540,28354,14724,13630,3233,1668,1668,0,1565,1565,0,3522,1783,1783,0,1739,1739,0,4520,2375,2375,0,2145,2145,0,980,516,516,0,464,464,0,3815,1934,1898,36,1881,1757,124,3989,1988,1377,611,2001,970,1031,3533,1760,517,1243,1773,361,1412,3722,1865,328,1537,1857,237,1620,3455,1697,243,1454,1758,197,1561,3163,1556,213,1343,1607,216,1391,3225,1593,213,1380,1632,252,1380,3473,1683,258,1425,1790,367,1423,3312,1629,282,1347,1683,497,1186,2845,1263,255,1008,1582,598,984,2738,1256,294,962,1482,768,714,2322,986,292,694,1336,848,488,1623,618,260,358,1005,779,226,927,273,163,110,654,585,69,519,119,87,32,400,379,21,2905,0,0,0,0,0,0,0,0,1,2,5,21,52,185,939,830,534,236,100
5810      ,22371,10910,5317,5593,11461,5815,5646,1166,608,608,0,558,558,0,1398,728,728,0,670,670,0,1800,966,966,0,834,834,0,401,186,186,0,215,215,0,1533,829,823,6,704,673,31,1434,750,580,170,684,356,328,1199,613,225,388,586,122,464,1397,690,137,553,707,81,626,1306,659,98,561,647,88,559,1261,613,90,523,648,57,591,1305,649,101,548,656,87,569,1304,620,91,529,684,138,546,1363,635,90,545,728,180,548,1348,633,104,529,715,233,482,1387,632,121,511,755,345,410,1237,542,114,428,695,385,310,825,347,130,217,478,346,132,465,159,93,66,306,267,39,242,51,32,19,191,180,11,1580,0,0,0,0,0,0,0,0,1,0,1,7,18,96,471,466,320,153,47
5811      ,29605,14456,7376,7080,15149,8051,7098,1739,861,861,0,878,878,0,2022,1000,1000,0,1022,1022,0,2565,1354,1354,0,1211,1211,0,564,304,304,0,260,260,0,2053,1054,1043,11,999,923,76,2039,1083,786,297,956,472,484,1693,883,300,583,810,148,662,1918,977,208,769,941,117,824,1803,893,159,734,910,128,782,1785,884,157,727,901,135,766,1791,872,120,752,919,148,771,1758,857,147,710,901,189,712,1836,880,172,708,956,279,677,1523,705,116,589,818,348,470,1485,674,174,500,811,407,404,1335,575,198,377,760,500,260,951,371,144,227,580,426,154,466,147,76,71,319,276,43,279,82,57,25,197,184,13,1675,0,0,0,0,0,0,0,0,1,1,0,8,22,95,530,480,329,139,70
5912      ,122090,60356,29686,30670,61734,31031,30703,8207,4215,4215,0,3992,3992,0,8695,4526,4526,0,4169,4169,0,10433,5417,5417,0,5016,5016,0,2204,1131,1131,0,1073,1073,0,8854,4620,4511,109,4234,3845,389,9778,5266,3395,1871,4512,1926,2586,8499,4283,1116,3167,4216,699,3517,9676,4932,772,4160,4744,540,4204,7804,3945,515,3430,3859,465,3394,6966,3491,430,3061,3475,385,3090,6454,3161,407,2754,3293,489,2804,6551,3150,432,2718,3401,623,2778,6910,3348,504,2844,3562,864,2698,5955,2786,470,2316,3169,1064,2105,5435,2433,545,1888,3002,1416,1586,4342,1878,543,1335,2464,1528,936,2970,1088,393,695,1882,1425,457,1498,481,227,254,1017,887,130,859,205,137,68,654,625,29,6164,0,0,0,0,0,0,0,0,2,4,7,12,57,633,2089,1689,1020,458,193
5913      ,142713,68903,33011,35892,73810,37481,36329,9146,4646,4646,0,4500,4500,0,9680,4982,4982,0,4698,4698,0,12514,6430,6430,0,6084,6084,0,2597,1327,1327,0,1270,1270,0,10160,5045,4910,135,5115,4645,470,10696,5388,3404,1984,5308,2352,2956,9652,4830,1260,3570,4822,855,3967,10427,5160,784,4376,5267,685,4582,8634,4335,511,3824,4299,539,3760,7958,3873,460,3413,4085,514,3571,7786,3862,452,3410,3924,541,3383,8125,3888,453,3435,4237,764,3473,8399,4038,575,3463,4361,1065,3296,6881,3141,499,2642,3740,1219,2521,6870,3012,597,2415,3858,1797,2061,5814,2438,655,1783,3376,2008,1368,4085,1553,561,992,2532,1888,644,2149,677,331,346,1472,1240,232,1140,278,174,104,862,817,45,7835,0,0,0,0,0,0,0,0,2,2,5,12,43,619,2589,2207,1453,648,255
5914      ,60263,28754,13582,15172,31509,16250,15259,3308,1708,1708,0,1600,1600,0,3794,1940,1940,0,1854,1854,0,4571,2385,2385,0,2186,2186,0,956,474,474,0,482,482,0,3919,2017,1992,25,1902,1783,119,3943,2052,1521,531,1891,985,906,3591,1842,617,1225,1749,327,1422,4174,2089,372,1717,2085,240,1845,3648,1803,227,1576,1845,201,1644,3385,1698,203,1495,1687,208,1479,3186,1539,160,1379,1647,255,1392,3348,1593,217,1376,1755,316,1439,3467,1642,225,1417,1825,472,1353,3405,1516,243,1273,1889,678,1211,3702,1659,358,1301,2043,943,1100,3242,1315,341,974,1927,1163,764,2391,886,296,590,1505,1112,393,1356,401,182,219,955,808,147,877,195,121,74,682,637,45,3956,0,0,0,0,0,0,0,0,0,1,0,5,30,210,1259,1116,796,362,177
6015      ,199827,95251,46729,48522,104576,55804,48772,10669,5559,5559,0,5110,5110,0,11939,6145,6145,0,5794,5794,0,14582,7461,7461,0,7121,7121,0,3143,1612,1612,0,1531,1531,0,13738,6820,6708,112,6918,6538,380,17784,8837,6487,2350,8947,5282,3665,14634,7602,2997,4605,7032,1996,5036,14533,7414,1645,5769,7119,1275,5844,11149,5532,942,4590,5617,836,4781,11161,5440,797,4643,5721,861,4860,11798,5657,783,4874,6141,1117,5024,12121,5702,781,4921,6419,1362,5057,11886,5562,841,4721,6324,1796,4528,10108,4631,722,3909,5477,2035,3442,9893,4236,870,3366,5657,2865,2792,8680,3433,903,2530,5247,3318,1929,6440,2149,732,1417,4291,3280,1011,3576,1002,464,538,2574,2251,323,1993,457,280,177,1536,1436,100,9649,0,0,0,0,0,0,0,0,2,2,7,15,52,462,3021,2829,1903,923,433
6016      ,80112,39757,20044,19713,40355,20670,19685,5609,2871,2871,0,2738,2738,0,6001,3077,3077,0,2924,2924,0,7038,3606,3606,0,3432,3432,0,1342,688,688,0,654,654,0,5385,2811,2766,45,2574,2357,217,5728,3014,2055,959,2714,1157,1557,5401,2777,845,1932,2624,397,2227,6020,3121,573,2548,2899,304,2595,5121,2612,402,2210,2509,255,2254,4646,2382,362,2020,2264,262,2002,4518,2271,320,1951,2247,336,1911,4291,2150,355,1795,2141,445,1696,4216,2002,347,1655,2214,602,1612,3734,1709,317,1392,2025,724,1301,3599,1690,386,1304,1909,867,1042,3240,1446,382,1064,1794,1052,742,2220,859,313,546,1361,983,378,1222,420,214,206,802,688,114,781,251,165,86,530,493,37,3995,0,0,0,0,0,0,0,0,4,4,6,8,15,140,1217,1199,784,384,234
6017      ,61792,30757,14744,16013,31035,15035,16000,4993,2490,2490,0,2503,2503,0,4926,2536,2536,0,2390,2390,0,5046,2606,2606,0,2440,2440,0,997,534,534,0,463,463,0,3460,1788,1776,12,1672,1595,77,4140,2090,1443,647,2050,818,1232,5472,2709,669,2040,2763,292,2471,5911,3075,377,2698,2836,186,2650,4273,2225,217,2008,2048,159,1889,3524,1787,193,1594,1737,155,1582,3127,1597,195,1402,1530,182,1348,3060,1523,200,1323,1537,264,1273,2764,1392,215,1177,1372,340,1032,2281,1085,194,891,1196,391,805,2359,1116,251,865,1243,535,708,2120,954,274,680,1166,644,522,1663,686,260,426,977,705,272,1037,369,184,185,668,557,111,639,195,130,65,444,416,28,2856,0,0,0,0,0,0,0,0,2,2,0,7,11,113,802,791,616,336,176
6018      ,41009,20342,9858,10484,20667,10163,10504,2906,1510,1510,0,1396,1396,0,3126,1627,1627,0,1499,1499,0,3466,1809,1809,0,1657,1657,0,675,366,366,0,309,309,0,2462,1237,1233,4,1225,1180,45,2623,1403,1064,339,1220,539,681,2832,1422,441,981,1410,201,1209,3490,1828,282,1546,1662,116,1546,2817,1417,155,1262,1400,109,1291,2458,1242,135,1107,1216,114,1102,2210,1101,122,979,1109,115,994,2226,1107,135,972,1119,179,940,2037,990,126,864,1047,244,803,1799,853,129,724,946,314,632,1793,798,150,648,995,423,572,1646,744,201,543,902,513,389,1223,510,169,341,713,515,198,749,252,124,128,497,414,83,471,126,80,46,345,326,19,2110,0,0,0,0,0,0,0,0,0,0,2,5,13,85,572,623,469,231,110
6019      ,80151,39823,20281,19542,40328,20683,19645,5179,2681,2681,0,2498,2498,0,5976,2973,2973,0,3003,3003,0,6832,3538,3538,0,3294,3294,0,1375,694,694,0,681,681,0,5679,3105,3065,40,2574,2352,222,6073,3396,2426,970,2677,1114,1563,5525,2924,938,1986,2601,415,2186,6001,3016,533,2483,2985,304,2681,4887,2467,331,2136,2420,251,2169,4516,2281,314,1967,2235,284,1951,4497,2228,310,1918,2269,335,1934,4369,2134,352,1782,2235,462,1773,4200,2060,350,1710,2140,584,1556,3842,1762,312,1450,2080,751,1329,3614,1644,373,1271,1970,935,1035,3177,1362,386,976,1815,1093,722,2321,910,344,566,1411,1042,369,1264,421,209,212,843,720,123,824,227,152,75,597,565,32,4076,0,0,0,0,0,0,0,0,2,1,3,2,28,175,1269,1174,812,399,211
6120      ,9363,4567,2333,2234,4796,2544,2252,541,267,267,0,274,274,0,620,339,339,0,281,281,0,725,377,377,0,348,348,0,146,77,77,0,69,69,0,579,296,293,3,283,269,14,708,352,282,70,356,232,124,612,301,143,158,311,88,223,715,356,72,284,359,46,313,643,340,66,274,303,44,259,504,252,36,216,252,39,213,510,245,44,201,265,50,215,538,275,50,225,263,63,200,568,269,43,226,299,79,220,467,203,32,171,264,107,157,494,242,65,177,252,108,144,400,165,53,112,235,140,95,300,128,56,72,172,122,50,178,58,25,33,120,102,18,115,25,13,12,90,83,7,548,0,0,0,0,0,0,0,0,0,0,2,0,8,36,176,132,116,55,23
6121      ,26944,13396,6919,6477,13548,7080,6468,1791,904,904,0,887,887,0,1849,916,916,0,933,933,0,2385,1202,1202,0,1183,1183,0,517,259,259,0,258,258,0,2019,1056,1042,14,963,877,86,2081,1106,784,322,975,435,540,1660,861,264,597,799,122,677,1870,966,179,787,904,78,826,1629,851,140,711,778,80,698,1664,818,128,690,846,87,759,1663,858,127,731,805,91,714,1600,839,141,698,761,161,600,1449,706,126,580,743,225,518,1223,588,134,454,635,223,412,1146,514,136,378,632,340,292,1083,487,192,295,596,394,202,672,266,125,141,406,307,99,411,139,76,63,272,234,38,232,60,44,16,172,165,7,1271,0,0,0,0,0,0,0,0,2,1,1,4,4,55,391,406,230,123,54
6122      ,54287,26211,13510,12701,28076,15299,12777,3595,1902,1902,0,1693,1693,0,3823,1973,1973,0,1850,1850,0,4459,2284,2284,0,2175,2175,0,965,479,479,0,486,486,0,3722,1822,1793,29,1900,1792,108,4174,2028,1522,506,2146,1203,943,3976,1972,658,1314,2004,507,1497,4070,2070,432,1638,2000,316,1684,3450,1722,273,1449,1728,246,1482,3148,1486,223,1263,1662,268,1394,2999,1477,239,1238,1522,280,1242,3153,1567,272,1295,1586,369,1217,3040,1464,286,1178,1576,460,1116,2476,1185,229,956,1291,517,774,2407,1073,266,807,1334,691,643,2057,829,255,574,1228,822,406,1462,526,222,304,936,744,192,782,219,110,109,563,501,62,529,133,92,41,396,379,17,2310,0,0,0,0,0,0,0,0,1,1,3,12,21,140,738,654,437,186,117
6123      ,19024,9437,5015,4422,9587,5155,4432,1372,732,732,0,640,640,0,1477,792,792,0,685,685,0,1751,901,901,0,850,850,0,350,162,162,0,188,188,0,1386,686,669,17,700,653,47,1367,731,528,203,636,316,320,1235,633,234,399,602,106,496,1371,710,155,555,661,91,570,1196,625,100,525,571,73,498,1100,531,80,451,569,58,511,1113,546,83,463,567,98,469,1064,530,87,443,534,112,422,998,490,94,396,508,143,365,808,376,88,288,432,166,266,865,394,81,313,471,226,245,701,302,89,213,399,269,130,461,165,64,101,296,231,65,237,74,37,37,163,141,22,172,57,39,18,115,109,6,888,0,0,0,0,0,0,0,0,1,0,1,5,12,43,298,260,147,69,52
6124      ,9640,4680,2254,2426,4960,2546,2414,634,356,356,0,278,278,0,718,351,351,0,367,367,0,789,395,395,0,394,394,0,147,82,82,0,65,65,0,646,337,333,4,309,282,27,566,301,215,86,265,126,139,618,299,85,214,319,60,259,691,358,53,305,333,45,288,569,272,32,240,297,24,273,597,294,37,257,303,32,271,555,281,35,246,274,35,239,534,268,35,233,266,49,217,506,257,43,214,249,64,185,450,187,28,159,263,87,176,523,227,41,186,296,140,156,473,190,39,151,283,175,108,312,135,45,90,177,123,54,183,60,30,30,123,110,13,129,30,19,11,99,90,9,556,0,0,0,0,0,0,0,0,0,0,0,1,1,28,162,159,119,56,30
6125      ,44874,22433,11745,10688,22441,11760,10681,3596,1889,1889,0,1707,1707,0,3619,1875,1875,0,1744,1744,0,4073,2069,2069,0,2004,2004,0,803,405,405,0,398,398,0,2916,1507,1483,24,1409,1293,116,3020,1592,1131,461,1428,621,807,3239,1667,554,1113,1572,267,1305,3547,1826,355,1471,1721,195,1526,2942,1504,225,1279,1438,139,1299,2551,1320,190,1130,1231,155,1076,2326,1169,188,981,1157,184,973,2346,1163,200,963,1183,225,958,2225,1109,204,905,1116,286,830,1940,915,162,753,1025,364,661,1867,879,229,650,988,483,505,1692,747,227,520,945,563,382,1116,458,168,290,658,481,177,682,229,116,113,453,404,49,374,110,75,35,264,247,17,2157,0,0,0,0,0,0,0,0,1,0,3,12,26,96,636,646,422,210,105
6126      ,9945,4901,2646,2255,5044,2792,2252,670,364,364,0,306,306,0,689,344,344,0,345,345,0,787,398,398,0,389,389,0,166,85,85,0,81,81,0,597,307,304,3,290,282,8,562,300,258,42,262,144,118,601,329,142,187,272,58,214,692,363,103,260,329,55,274,535,288,69,219,247,32,215,544,272,57,215,272,35,237,504,258,65,193,246,47,199,554,252,50,202,302,61,241,544,256,50,206,288,79,209,573,281,75,206,292,98,194,590,285,77,208,305,155,150,532,231,83,148,301,196,105,424,162,61,101,262,194,68,235,90,37,53,145,130,15,146,36,24,12,110,105,5,740,0,0,0,0,0,0,0,0,0,2,2,3,6,40,219,199,150,86,33
6127      ,12927,6304,3270,3034,6623,3570,3053,791,370,370,0,421,421,0,784,389,389,0,395,395,0,1044,557,557,0,487,487,0,222,111,111,0,111,111,0,792,399,395,4,393,373,20,801,445,347,98,356,163,193,709,377,176,201,332,63,269,825,428,98,330,397,55,342,744,397,86,311,347,49,298,712,336,81,255,376,54,322,752,377,82,295,375,70,305,830,410,89,321,420,89,331,784,363,71,292,421,131,290,677,309,66,243,368,145,223,765,350,85,265,415,221,194,711,320,90,230,391,222,169,517,212,87,125,305,227,78,302,110,59,51,192,176,16,165,44,31,13,121,118,3,925,0,0,0,0,0,0,0,0,0,0,0,6,12,31,272,282,182,102,38
6228      ,78952,38225,18295,19930,40727,20712,20015,4478,2288,2288,0,2190,2190,0,5174,2584,2584,0,2590,2590,0,6428,3315,3315,0,3113,3113,0,1333,694,694,0,639,639,0,5182,2702,2654,48,2480,2349,131,5533,2888,2023,865,2645,1354,1291,4961,2463,780,1683,2498,486,2012,5648,2816,514,2302,2832,378,2454,4984,2503,335,2168,2481,304,2177,4630,2281,288,1993,2349,307,2042,4497,2190,292,1898,2307,356,1951,4597,2251,345,1906,2346,427,1919,4852,2314,355,1959,2538,626,1912,4424,2075,379,1696,2349,807,1542,4180,1872,395,1477,2308,1046,1262,3485,1493,405,1088,1992,1212,780,2386,902,317,585,1484,1100,384,1352,405,216,189,947,824,123,828,189,116,73,639,604,35,4536,0,0,0,0,0,0,0,0,5,1,3,8,34,396,1463,1261,817,371,177
6229      ,425256,199749,101473,98276,225507,126237,99270,21198,10846,10846,0,10352,10352,0,23811,12157,12157,0,11654,11654,0,30237,15534,15534,0,14703,14703,0,6667,3402,3402,0,3265,3265,0,28640,14410,14199,211,14230,13545,685,37565,18540,14507,4033,19025,12523,6502,31023,15617,6825,8792,15406,5439,9967,30707,15363,4002,11361,15344,3446,11898,23626,11586,2385,9201,12040,2302,9738,23222,11222,1944,9278,12000,2303,9697,23849,11516,1937,9579,12333,2451,9882,25118,11864,1948,9916,13254,3235,10019,26163,12452,2238,10214,13711,4159,9552,22407,9994,1856,8138,12413,4885,7528,22351,9334,2104,7230,13017,6795,6222,20136,7785,2127,5658,12351,7971,4380,14822,4946,1784,3162,9876,7643,2233,8339,2131,1003,1128,6208,5440,768,5375,1050,675,375,4325,4126,199,22144,0,0,0,0,0,0,0,0,10,9,20,37,145,1190,6992,6514,4355,1936,936
6230      ,81680,39947,19335,20612,41733,20981,20752,5468,2765,2765,0,2703,2703,0,6317,3253,3253,0,3064,3064,0,7330,3685,3685,0,3645,3645,0,1436,714,714,0,722,722,0,5724,2926,2882,44,2798,2655,143,5956,2961,1995,966,2995,1476,1519,5889,2926,765,2161,2963,499,2464,6987,3414,459,2955,3573,380,3193,5513,2756,288,2468,2757,314,2443,4940,2427,247,2180,2513,289,2224,4717,2354,290,2064,2363,310,2053,4505,2211,268,1943,2294,415,1879,4500,2230,340,1890,2270,541,1729,3730,1735,291,1444,1995,684,1311,3247,1483,332,1151,1764,819,945,2516,1097,299,798,1419,889,530,1534,614,234,380,920,691,229,829,264,146,118,565,493,72,542,132,82,50,410,392,18,3559,0,0,0,0,0,0,0,0,2,1,2,8,28,462,1204,931,558,242,121
6231      ,137220,67544,33800,33744,69676,35651,34025,10098,5243,5243,0,4855,4855,0,11490,5883,5883,0,5607,5607,0,13387,6950,6950,0,6437,6437,0,2576,1323,1323,0,1253,1253,0,9926,5059,4900,159,4867,4431,436,10921,5361,3115,2246,5560,2263,3297,10736,5240,1125,4115,5496,866,4630,11673,5866,746,5120,5807,628,5179,9315,4602,486,4116,4713,538,4175,8336,4173,483,3690,4163,509,3654,7266,3578,415,3163,3688,484,3204,6693,3335,418,2917,3358,660,2698,6244,3059,474,2585,3185,848,2337,5420,2526,487,2039,2894,1053,1841,4848,2215,532,1683,2633,1305,1328,3740,1616,494,1122,2124,1321,803,2561,954,391,563,1607,1289,318,1285,389,218,171,896,792,104,705,172,117,55,533,512,21,5068,0,0,0,0,0,0,0,0,4,2,2,11,29,360,1847,1426,867,367,153
6332      ,63684,30947,16131,14816,32737,17854,14883,3977,2061,2061,0,1916,1916,0,4388,2234,2234,0,2154,2154,0,5081,2649,2649,0,2432,2432,0,980,523,523,0,457,457,0,4070,2258,2229,29,1812,1692,120,4608,2564,1917,647,2044,1042,1002,3816,1966,763,1203,1850,363,1487,4342,2185,457,1728,2157,267,1890,3789,1982,351,1631,1807,223,1584,3596,1747,314,1433,1849,263,1586,3391,1682,272,1410,1709,328,1381,3376,1626,316,1310,1750,432,1318,3511,1634,326,1308,1877,599,1278,3336,1490,286,1204,1846,746,1100,3546,1515,356,1159,2031,1073,958,3280,1326,385,941,1954,1264,690,2424,896,365,531,1528,1183,345,1353,413,206,207,940,830,110,820,196,121,75,624,590,34,3866,0,0,0,0,0,0,0,0,1,5,3,10,53,192,1140,1134,775,377,176
